Date,0,1,2,3
1972-08-11,11698,28133,11332,1592
1972-08-12,11699,13129,25912,11333
1972-08-13,11700,18273,28135,559
1972-08-14,11701,21165,28136,16083
1972-08-15,11702,26311,16084,12766
1972-08-16,11703,17242,26312,11764
1972-08-17,11704,3881,20377,11673
1972-08-18,11705,25126,10091,24091
1972-08-19,11706,18645,23028,24092
1972-08-20,11707,8967,9363,18280
1972-08-21,11708,17916,18281,8968
1972-08-22,11709,24826,10521,23000
1972-08-23,11710,3856,8909,10096
1972-08-24,11711,10097,9367,15270
1972-08-25,11712,1606,9003,21481
1972-08-26,11713,27418,18255,17525
1972-08-27,11714,1242,29153,11317
1972-08-28,11715,25959,10101,14636
1972-08-29,11716,9372,7088,26598
1972-08-30,11717,26599,28152,21212
1972-08-31,11718,27757,881,15704
1972-09-01,11719,21488,8552,29523
1972-09-02,11720,10014,27698,7092
1972-09-03,11721,27699,14185,7093
1972-09-04,11722,24139,14643,14186
1972-09-05,11723,14644,28158,20123
1972-09-06,11724,29620,22223,6366
1972-09-07,11725,22224,7920,14281
1972-09-08,11726,7921,8559,26335
1972-09-09,11727,9018,1255,3447
1972-09-10,11728,2444,18301,12823
1972-09-11,11729,21955,6463,12824
1972-09-12,11730,19764,24055,8563
1972-09-13,11731,26248,29170,11273
1972-09-14,11732,8931,3179,19309
1972-09-15,11733,988,24150,8932
1972-09-16,11734,27439,989,5737
1972-09-17,11735,8934,10029,4643
1972-09-18,11736,19313,22966,6470
1972-09-19,11737,27715,22967,24154
1972-09-20,11738,7202,22968,3823
1972-09-21,11739,5224,28600,28905
1972-09-22,11740,4343,24004,5804
1972-09-23,11741,29119,9397,28176
1972-09-24,11742,24525,10128,5227
1972-09-25,11743,28178,22973,7207
1972-09-26,11744,15973,8516,8151
1972-09-27,11745,22975,13206,22609
1972-09-28,11746,9767,11380,14514
1972-09-29,11747,28394,5658,7942
1972-09-30,11748,3621,23282,18092
1972-10-01,11749,23283,14814,19919
1972-10-02,11750,9771,21237,14659
1972-10-03,11751,8311,26937,27456
1972-10-04,11752,16042,19056,19421
1972-10-05,11753,12787,19361,17596
1972-10-06,11754,17597,11966,24018
1972-10-07,11755,23289,5240,15984
1972-10-08,11756,17903,8528,12333
1972-10-09,11757,16047,20004,16412
1972-10-10,11758,587,1286,22988
1972-10-11,11759,29229,14984,26641
1972-10-12,11760,18241,2749,20099
1972-10-13,11761,24848,14955,24483
1972-10-14,11762,14956,24484,11670
1972-10-15,11763,5613,19371,6132
1972-10-16,11764,17242,11703,16054
1972-10-17,11765,16055,21199,19373
1972-10-18,11766,7808,16725,17244
1972-10-19,11767,10732,23819,10822
1972-10-20,11768,10733,20260,27168
1972-10-21,11769,22360,1236,506
1972-10-22,11770,14173,26014,8542
1972-10-23,11771,17765,27688,28357
1972-10-24,11772,6506,448,3219
1972-10-25,11773,4414,24662,23580
1972-10-26,11774,18447,17741,312
1972-10-27,11775,3587,7391,16157
1972-10-28,11776,14118,3223,18501
1972-10-29,11777,15794,18777,12507
1972-10-30,11778,12508,26387,14546
1972-10-31,11779,4321,12509,28214
1972-11-01,11780,10835,18505,20180
1972-11-02,11781,24198,28216,671
1972-11-03,11782,672,24199,6881
1972-11-04,11783,17777,12878,24200
1972-11-05,11784,8344,24932,30014
1972-11-06,11785,9288,20185,1771
1972-11-07,11786,19820,18876,15954
1972-11-08,11787,29318,20552,21282
1972-11-09,11788,7404,26032,464
1972-11-10,11789,6674,4117,12884
1972-11-11,11790,11059,20190,21651
1972-11-12,11791,13982,24208,16173
1972-11-13,11792,9964,16690,29474
1972-11-14,11793,13710,8447,23210
1972-11-15,11794,12524,13340,18837
1972-11-16,11795,10334,7990,2876
1972-11-17,11796,1782,7991,1509
1972-11-18,11797,2878,1783,7992
1972-11-19,11798,15815,28233,8358
1972-11-20,11799,15816,23218,15163
1972-11-21,11800,15817,29696,23219
1972-11-22,11801,13262,691,3248
1972-11-23,11802,11436,20280,16260
1972-11-24,11803,15162,9167,10172
1972-11-25,11804,21665,8729,2885
1972-11-26,11805,12535,3982,3698
1972-11-27,11806,24954,21667,27876
1972-11-28,11807,9098,6541,21657
1972-11-29,11808,23211,20280,24670
1972-11-30,11809,25687,24592,24669
1972-12-01,11810,5114,22432,3257
1972-12-02,11811,29342,10715,7427
1972-12-03,11812,22799,19846,24626
1972-12-04,11813,1830,14824,3
1972-12-05,11814,29345,5087,24262
1972-12-06,11815,1160,2621,9926
1972-12-07,11816,2563,3659,9107
1972-12-08,11817,18756,29379,23139
1972-12-09,11818,2899,2990,7313
1972-12-10,11819,5123,24633,15867
1972-12-11,11820,16567,7650,11851
1972-12-12,11821,13282,7682,1107
1972-12-13,11822,16569,5460,2903
1972-12-14,11823,3635,13315,26828
1972-12-15,11824,9876,27894,2630
1972-12-16,11825,29387,24242,22834
1972-12-17,11826,21687,26101,24243
1972-12-18,11827,28993,18766,6957
1972-12-19,11828,6287,13289,15204
1972-12-20,11829,23241,18127,25738
1972-12-21,11830,7019,22146,25799
1972-12-22,11831,20686,14022,17340
1972-12-23,11832,812,23244,16304
1972-12-24,11833,25012,28664,14024
1972-12-25,11834,6933,18438,15151
1972-12-26,11835,6569,15152,19443
1972-12-27,11836,18806,16979,22731
1972-12-28,11837,16980,14028,10415
1972-12-29,11838,17620,26751,17255
1972-12-30,11839,13025,760,11473
1972-12-31,11840,21335,18138,16587
1973-01-01,11841,4443,27180,1796
1973-01-02,11842,26875,27181,26816
1973-01-03,11843,26817,24991,368
1973-01-04,11844,16560,23135,12633
1973-01-05,11845,14036,22071,10443
1973-01-06,11846,14037,16958,18054
1973-01-07,11847,14038,5485,1071
1973-01-08,11848,21617,20248,17660
1973-01-09,11849,20979,739,29049
1973-01-10,11850,9141,24602,22487
1973-01-11,11851,16567,11820,20251
1973-01-12,11852,14802,27953,7361
1973-01-13,11853,21372,29057,26507
1973-01-14,11854,22414,10817,8383
1973-01-15,11855,10818,14015,6648
1973-01-16,11856,6649,3362,27620
1973-01-17,11857,1537,24760,3669
1973-01-18,11858,22508,9787,6561
1973-01-19,11859,26011,18126,6927
1973-01-20,11860,14781,23547,18127
1973-01-21,11861,14021,7019,23607
1973-01-22,11862,14022,28631,2943
1973-01-23,11863,22788,722,18436
1973-01-24,11864,28299,6202,723
1973-01-25,11865,20599,26443,12230
1973-01-26,11866,23918,9491,5504
1973-01-27,11867,451,7331,6966
1973-01-28,11868,17315,3315,19172
1973-01-29,11869,2589,7272,10778
1973-01-30,11870,22520,20270,12965
1973-01-31,11871,15582,26480,20330
1973-02-01,11872,29662,15534,28323
1973-02-02,11873,6607,23562,15526
1973-02-03,11874,28319,24666,13352
1973-02-04,11875,13721,24678,3707
1973-02-05,11876,22002,29787,10436
1973-02-06,11877,14074,4807,16631
1973-02-07,11878,14454,22475,20290
1973-02-08,11879,8442,17352,2960
1973-02-09,11880,8443,9900,19552
1973-02-10,11881,6618,12608,2223
1973-02-11,11882,16641,14820,25390
1973-02-12,11883,53,18096,1859
1973-02-13,11884,14816,26481,4432
1973-02-14,11885,12619,36,2249
1973-02-15,11886,13717,21733,6976
1973-02-16,11887,13711,7350,7340
1973-02-17,11888,13706,14431,13705
1973-02-18,11889,8810,15818,2974
1973-02-19,11890,8798,26849,20282
1973-02-20,11891,1862,22856,4057
1973-02-21,11892,20277,20641,6257
1973-02-22,11893,29047,1510,419
1973-02-23,11894,3684,3322,25033
1973-02-24,11895,18811,2243,27581
1973-02-25,11896,3703,24299,13978
1973-02-26,11897,1500,18820,4424
1973-02-27,11898,3336,18812,5524
1973-02-28,11899,10782,15906,25039
1973-03-01,11900,21091,12844,17439
1973-03-02,11901,12176,9557,21245
1973-03-03,11902,19632,1371,9407
1973-03-04,11903,4872,1524,16134
1973-03-05,11904,13671,16926,18478
1973-03-06,11905,856,7431,16927
1973-03-07,11906,11541,21097,20885
1973-03-08,11907,21251,28342,8102
1973-03-09,11908,27248,3296,29714
1973-03-10,11909,4513,1225,11088
1973-03-11,11910,14527,9050,4514
1973-03-12,11911,13221,16872,4302
1973-03-13,11912,22930,29292,13952
1973-03-14,11913,15991,19948,4670
1973-03-15,11914,28655,19858,26523
1973-03-16,11915,10150,1962,21990
1973-03-17,11916,27835,21991,14472
1973-03-18,11917,7961,24700,5404
1973-03-19,11918,14535,18340,21993
1973-03-20,11919,4768,10458,28354
1973-03-21,11920,29086,28355,6654
1973-03-22,11921,17764,8116,81
1973-03-23,11922,13232,82,2699
1973-03-24,11923,13749,9885,19958
1973-03-25,11924,9125,1393,16306
1973-03-26,11925,29670,21269,2641
1973-03-27,11926,21270,10740,29671
1973-03-28,11927,20237,21423,14332
1973-03-29,11928,10467,6662,3375
1973-03-30,11929,8124,22430,20694
1973-03-31,11930,27635,8066,6148
1973-04-01,11931,26389,12661,24928
1973-04-02,11932,3958,4689,7611
1973-04-03,11933,4690,15068,19237
1973-04-04,11934,20699,4691,15586
1973-04-05,11935,15070,4478,9591
1973-04-06,11936,16167,26545,25038
1973-04-07,11937,22894,13033,4694
1973-04-08,11938,828,6156,6521
1973-04-09,11939,6157,7252,22530
1973-04-10,11940,5944,27236,28319
1973-04-11,11941,831,11059,11790
1973-04-12,11942,24939,21072,12156
1973-04-13,11943,21073,13039,15960
1973-04-14,11944,25092,21135,469
1973-04-15,11945,5218,2296,13041
1973-04-16,11946,1050,29477,21442
1973-04-17,11947,3759,16543,27866
1973-04-18,11948,9818,3395,13409
1973-04-19,11949,22540,21445,5587
1973-04-20,11950,25463,11585,12315
1973-04-21,11951,4281,22177,9395
1973-04-22,11952,28753,15969,25465
1973-04-23,11953,26927,28907,24371
1973-04-24,11954,7572,26928,28908
1973-04-25,11955,17798,24738,16125
1973-04-26,11956,17799,29852,21086
1973-04-27,11957,28027,9978,5079
1973-04-28,11958,20358,17589,104
1973-04-29,11959,12112,23799,14668
1973-04-30,11960,3833,15034,15977
1973-05-01,11961,3408,22552,13787
1973-05-02,11962,852,11597,12997
1973-05-03,11963,11598,13059,18902
1973-05-04,11964,15981,11599,26726
1973-05-05,11965,25631,24536,27092
1973-05-06,11966,24749,18905,17597
1973-05-07,11967,25480,18694,14158
1973-05-08,11968,8681,9412,10872
1973-05-09,11969,9413,9990,13795
1973-05-10,11970,17083,9991,9414
1973-05-11,11971,8319,19732,22197
1973-05-12,11972,13068,14893,23294
1973-05-13,11973,4303,8899,25274
1973-05-14,11974,12278,10437,3691
1973-05-15,11975,25488,10667,19915
1973-05-16,11976,13955,23663,59
1973-05-17,11977,23664,25490,18338
1973-05-18,11978,23665,22569,18339
1973-05-19,11979,23666,19344,2391
1973-05-20,11980,19345,20015,23667
1973-05-21,11981,23668,21569,22664
1973-05-22,11982,25922,21204,23669
1973-05-23,11983,6717,15269,3430
1973-05-24,11984,10980,6718,23671
1973-05-25,11985,5623,24403,8180
1973-05-26,11986,8181,17464,17829
1973-05-27,11987,20022,1973,4591
1973-05-28,11988,8122,8487,13753
1973-05-29,11989,9949,13085,24772
1973-05-30,11990,25961,29521,22581
1973-05-31,11991,21213,29522,7090
1973-06-01,11992,21853,7549,26601
1973-06-02,11993,21854,17106,7184
1973-06-03,11994,1249,1980,28064
1973-06-04,11995,1981,1616,20760
1973-06-05,11996,21126,4539,12088
1973-06-06,11997,22954,19666,2348
1973-06-07,11998,24781,6002,17203
1973-06-08,11999,6003,4999,20856
1973-06-09,12000,24783,14921,7830
1973-06-10,12001,12458,13554,27341
1973-06-11,12002,26703,23416,27342
1973-06-12,12003,27343,19764,16842
1973-06-13,12004,26613,28897,8199
1973-06-14,12005,9753,17210,18944
1973-06-15,12006,6375,18580,28441
1973-06-16,12007,6376,23694,18581
1973-06-17,12008,8203,29904,18582
1973-06-18,12009,3091,29905,27349
1973-06-19,12010,14201,20775,29906
1973-06-20,12011,4646,27808,22176
1973-06-21,12012,27809,24887,2728
1973-06-22,12013,19317,7570,13566
1973-06-23,12014,19318,7844,4191
1973-06-24,12015,26259,29181,3189
1973-06-25,12016,20051,28817,29182
1973-06-26,12017,13478,21878,4560
1973-06-27,12018,13479,10922,28545
1973-06-28,12019,3466,13845,1640
1973-06-29,12020,20420,10559,26629
1973-06-30,12021,20421,18595,15307
1973-07-01,12022,23740,20453,6422
1973-07-02,12023,18993,6757,20454
1973-07-03,12024,20455,1645,13850
1973-07-04,12025,18630,13851,28491
1973-07-05,12026,28492,18631,18600
1973-07-06,12027,21888,16774,28859
1973-07-07,12028,28860,1649,25572
1973-07-08,12029,20429,12060,28861
1973-07-09,12030,23717,12061,3112
1973-07-10,12031,12062,16809,23718
1973-07-11,12032,22258,27006,12428
1973-07-12,12033,22259,9720,12429
1973-07-13,12034,20069,2020,13526
1973-07-14,12035,15321,13527,20070
1973-07-15,12036,22262,15322,957
1973-07-16,12037,4945,16784,7867
1973-07-17,12038,21930,4946,198
1973-07-18,12039,17183,18978,15325
1973-07-19,12040,17184,200,18979
1973-07-20,12041,4949,23759,201
1973-07-21,12042,27016,10581,22299
1973-07-22,12043,22269,13900,22300
1973-07-23,12044,10614,18618,1696
1973-07-24,12045,14236,4953,28846
1973-07-25,12046,2032,14237,13903
1973-07-26,12047,23734,25195,7543
1973-07-27,12048,15700,10952,14239
1973-07-28,12049,28515,18623,23736
1973-07-29,12050,28851,4989,23737
1973-07-30,12051,25199,22277,19021
1973-07-31,12052,12448,17165,14274
1973-08-01,12053,14244,22248,8217
1973-08-02,12054,10044,21153,12419
1973-08-03,12055,14945,25903,26664
1973-08-04,12056,29556,25904,10261
1973-08-05,12057,14613,26635,29557
1973-08-06,12058,13519,22284,20427
1973-08-07,12059,9684,15711,15345
1973-08-08,12060,20429,12029,9685
1973-08-09,12061,12030,8225,20430
1973-08-10,12062,16809,12031,18970
1973-08-11,12063,16779,13889,25545
1973-08-12,12064,25546,16780,22290
1973-08-13,12065,8594,16812,4973
1973-08-14,12066,28470,3117,25548
1973-08-15,12067,21928,3118,27010
1973-08-16,12068,17515,12402,4976
1973-08-17,12069,27043,3120,8598
1973-08-18,12070,12343,25552,15691
1973-08-19,12071,21932,23362,9727
1973-08-20,12072,21933,15693,3123
1973-08-21,12073,15694,8268,16820
1973-08-22,12074,8603,20078,27383
1973-08-23,12075,27384,3157,28114
1973-08-24,12076,27385,19349,4619
1973-08-25,12077,29942,4620,19715
1973-08-26,12078,4621,20812,28879
1973-08-27,12079,26688,8608,4225
1973-08-28,12080,8609,26689,13510
1973-08-29,12081,13511,17559,8610
1973-08-30,12082,13543,22277,25564
1973-08-31,12083,17165,22278,14274
1973-09-01,12084,12449,6453,14275
1973-09-02,12085,25233,245,6454
1973-09-03,12086,6455,21947,10990
1973-09-04,12087,9743,28796,8647
1973-09-05,12088,22222,8556,21126
1973-09-06,12089,26241,4540,15283
1973-09-07,12090,26699,18298,28160
1973-09-08,12091,18573,1620,26700
1973-09-09,12092,25240,25148,15378
1973-09-10,12093,13919,15379,1622
1973-09-11,12094,1623,13920,15380
1973-09-12,12095,15381,8290,1624
1973-09-13,12096,17209,3451,18578
1973-09-14,12097,16844,15657,10544
1973-09-15,12098,13194,27438,623
1973-09-16,12099,21503,5737,8933
1973-09-17,12100,1994,8568,11643
1973-09-18,12101,8143,21139,28902
1973-09-19,12102,26254,24154,29633
1973-09-20,12103,11007,29634,12741
1973-09-21,12104,13473,22238,18586
1973-09-22,12105,16487,26622,9669
1973-09-23,12106,16488,25254,21144
1973-09-24,12107,23702,19046,26989
1973-09-25,12108,2094,28451,16763
1973-09-26,12109,12686,22608,28818
1973-09-27,12110,15974,6691,8517
1973-09-28,12111,3770,7423,5231
1973-09-29,12112,11959,23799,1214
1973-09-30,12113,14669,15977,5598
1973-10-01,12114,26723,24166,23436
1973-10-02,12115,22980,4566,23437
1973-10-03,12116,23438,28856,12420
1973-10-04,12117,16499,9773,23651
1973-10-05,12118,16500,12330,14521
1973-10-06,12119,644,20823,3413
1973-10-07,12120,6854,2014,24080
1973-10-08,12121,24081,23382,2015
1973-10-09,12122,21160,24082,17508
1973-10-10,12123,10662,8318,7527
1973-10-11,12124,21985,26945,25484
1973-10-12,12125,29077,21986,16142
1973-10-13,12126,15778,26005,12491
1973-10-14,12127,29870,19066,12492
1973-10-15,12128,6497,2691,7593
1973-10-16,12129,11398,28777,25794
1973-10-17,12130,24029,24913,19220
1973-10-18,12131,24914,16513,12496
1973-10-19,12132,13958,15996,27623
1973-10-20,12133,5406,1754,13959
1973-10-21,12134,18342,19650,24764
1973-10-22,12135,7234,17095,8330
1973-10-23,12136,17614,6870,7235
1973-10-24,12137,26897,17615,6141
1973-10-25,12138,26898,18863,3006
1973-10-26,12139,2337,4529,20751
1973-10-27,12140,4834,2856,24770
1973-10-28,12141,7392,16370,9067
1973-10-29,12142,16524,7027,9433
1973-10-30,12143,11625,24347,27483
1973-10-31,12144,4687,28731,18869
1973-11-01,12145,6149,12661,19235
1973-11-02,12146,22158,25445,17410
1973-11-03,12147,27852,25812,5206
1973-11-04,12148,14916,5207,21795
1973-11-05,12149,95,1039,6883
1973-11-06,12150,19819,18144,21280
1973-11-07,12151,18145,22163,23473
1973-11-08,12152,15804,23474,30017
1973-11-09,12153,30018,10843,15439
1973-11-10,12154,7039,26398,21284
1973-11-11,12155,12978,23930,23215
1973-11-12,12156,24939,13038,11942
1973-11-13,12157,13039,11943,18517
1973-11-14,12158,895,13040,9235
1973-11-15,12159,29841,4853,20710
1973-11-16,12160,4854,12311,9237
1973-11-17,12161,18886,18735,16543
1973-11-18,12162,473,18156,26922
1973-11-19,12163,15084,18523,11949
1973-11-20,12164,14871,3976,19468
1973-11-21,12165,22756,26195,27870
1973-11-22,12166,9973,22909,18160
1973-11-23,12167,10857,21083,8879
1973-11-24,12168,24006,25316,23794
1973-11-25,12169,14725,13630,2155
1973-11-26,12170,17283,22031,24374
1973-11-27,12171,19475,23493,17649
1973-11-28,12172,17285,6176,9828
1973-11-29,12173,19112,9829,24297
1973-11-30,12174,19995,26502,5165
1973-12-01,12175,24318,14091,19844
1973-12-02,12176,11901,9557,21245
1973-12-03,12177,17321,4354,10806
1973-12-04,12178,14094,29740,5086
1973-12-05,12179,29741,13365,10353
1973-12-06,12180,22072,13366,2166
1973-12-07,12181,21677,6915,5454
1973-12-08,12182,8043,15865,17385
1973-12-09,12183,11026,25362,26517
1973-12-10,12184,18423,3996,17966
1973-12-11,12185,4453,15137,6189
1973-12-12,12186,7741,801,11180
1973-12-13,12187,7742,802,7011
1973-12-14,12188,26522,7743,19888
1973-12-15,12189,1841,15110,6193
1973-12-16,12190,4033,350,5188
1973-12-17,12191,13012,11095,29023
1973-12-18,12192,13013,17760,12647
1973-12-19,12193,8419,22085,7689
1973-12-20,12194,7690,8420,9210
1973-12-21,12195,21014,23483,1137
1973-12-22,12196,811,24645,16303
1973-12-23,12197,17310,11191,1118
1973-12-24,12198,6932,14024,4100
1973-12-25,12199,11103,28300,25013
1973-12-26,12200,1852,25014,8851
1973-12-27,12201,6205,22062,3679
1973-12-28,12202,10162,16615,3680
1973-12-29,12203,22885,16616,14484
1973-12-30,12204,5567,15581,15156
1973-12-31,12205,16222,12966,24623
1974-01-01,12206,13302,24258,12540
1974-01-02,12207,13303,26086,791
1974-01-03,12208,7367,26511,7307
1974-01-04,12209,27914,5176,734
1974-01-05,12210,8770,24962,18784
1974-01-06,12211,2197,22437,14402
1974-01-07,12212,1892,9503,5819
1974-01-08,12213,4390,11086,19121
1974-01-09,12214,10204,24601,26062
1974-01-10,12215,13280,24327,10358
1974-01-11,12216,2901,2202,7681
1974-01-12,12217,14408,26430,29018
1974-01-13,12218,26431,8813,9542
1974-01-14,12219,21409,24606,3360
1974-01-15,12220,19889,2571,13010
1974-01-16,12221,19890,2541,12645
1974-01-17,12222,22417,18704,8476
1974-01-18,12223,27257,23879,2482
1974-01-19,12224,28994,26376,13228
1974-01-20,12225,23182,2270,29085
1974-01-21,12226,10155,5193,15116
1974-01-22,12227,29513,3582,26530
1974-01-23,12228,1452,8392,6597
1974-01-24,12229,2914,18072,29395
1974-01-25,12230,19534,11865,29396
1974-01-26,12231,4468,1180,8760
1974-01-27,12232,20997,20236,19140
1974-01-28,12233,1854,11045,4776
1974-01-29,12234,20968,11046,6207
1974-01-30,12235,6208,16252,21334
1974-01-31,12236,23527,1551,6209
1974-02-01,12237,15176,15532,11156
1974-02-02,12238,7714,23560,27224
1974-02-03,12239,29042,14087,6267
1974-02-04,12240,16626,11874,28319
1974-02-05,12241,16999,12263,13353
1974-02-06,12242,12257,24300,16633
1974-02-07,12243,27579,13715,21742
1974-02-08,12244,2611,19548,9174
1974-02-09,12245,23570,24657,9915
1974-02-10,12246,12968,21393,12262
1974-02-11,12247,28699,15544,11522
1974-02-12,12248,16278,28700,10792
1974-02-13,12249,10417,10793,23950
1974-02-14,12250,15533,10437,23943
1974-02-15,12251,11159,27225,21395
1974-02-16,12252,17739,13720,1863
1974-02-17,12253,20644,4787,17008
1974-02-18,12254,8084,409,21391
1974-02-19,12255,18462,19561,18463
1974-02-20,12256,1866,8458,17005
1974-02-21,12257,12242,13358,24300
1974-02-22,12258,1140,13360,5902
1974-02-23,12259,23566,8435,1865
1974-02-24,12260,19921,16281,27213
1974-02-25,12261,24676,22764,23570
1974-02-26,12262,7726,12246,11145
1974-02-27,12263,16999,12241,15547
1974-02-28,12264,5154,13354,8076
1974-03-01,12265,12996,18169,23528
1974-03-02,12266,20727,12997,8888
1974-03-03,12267,6485,14307,15615
1974-03-04,12268,20244,3046,5602
1974-03-05,12269,21095,19939,6183
1974-03-06,12270,3778,29497,5909
1974-03-07,12271,11236,16349,29863
1974-03-08,12272,14524,15985,15773
1974-03-09,12273,15774,16504,3416
1974-03-10,12274,9261,29136,5243
1974-03-11,12275,70,3722,27676
1974-03-12,12276,9416,17754,9567
1974-03-13,12277,11395,23813,15047
1974-03-14,12278,25853,11031,20678
1974-03-15,12279,25854,19218,23966
1974-03-16,12280,9206,12859,440
1974-03-17,12281,22356,19220,20530
1974-03-18,12282,17456,25491,14838
1974-03-19,12283,19801,28567,14839
1974-03-20,12284,17397,6959,25008
1974-03-21,12285,23548,29757,11861
1974-03-22,12286,8847,406,27475
1974-03-23,12287,9213,28998,26166
1974-03-24,12288,27903,21359,18072
1974-03-25,12289,1454,26443,4065
1974-03-26,12290,85,2125,13235
1974-03-27,12291,27114,11195,18865
1974-03-28,12292,20327,87,10772
1974-03-29,12293,26902,2279,29459
1974-03-30,12294,25077,14485,2280
1974-03-31,12295,22948,25078,7029
1974-04-01,12296,20545,15217,9587
1974-04-02,12297,29828,9588,7031
1974-04-03,12298,2284,7032,9589
1974-04-04,12299,13395,9590,15586
1974-04-05,12300,25448,13396,3747
1974-04-06,12301,9592,16279,29795
1974-04-07,12302,23624,25603,17415
1974-04-08,12303,11573,20703,23625
1974-04-09,12304,25087,16686,26548
1974-04-10,12305,25088,9596,23627
1974-04-11,12306,9232,21802,2292
1974-04-12,12307,16689,10846,28012
1974-04-13,12308,14864,1929,11578
1974-04-14,12309,16326,18152,19979
1974-04-15,12310,3606,14715,18733
1974-04-16,12311,18885,3607,12160
1974-04-17,12312,15233,3394,19982
1974-04-18,12313,3395,21231,17579
1974-04-19,12314,15966,15023,19679
1974-04-20,12315,7780,8876,21599
1974-04-21,12316,8511,7781,11951
1974-04-22,12317,25314,15238,11221
1974-04-23,12318,25985,1208,7418
1974-04-24,12319,10493,9459,1209
1974-04-25,12320,26717,26716,24508
1974-04-26,12321,13203,16464,14663
1974-04-27,12322,19687,5383,27084
1974-04-28,12323,11288,12749,9310
1974-04-29,12324,19689,24072,18228
1974-04-30,12325,29279,19690,9616
1974-05-01,12326,6330,1369,24013
1974-05-02,12327,16709,4292,1583
1974-05-03,12328,29129,25842,22554
1974-05-04,12329,7582,10138,29222
1974-05-05,12330,14521,1008,16500
1974-05-06,12331,7218,491,16713
1974-05-07,12332,15984,22924,17445
1974-05-08,12333,29134,16046,5972
1974-05-09,12334,26731,20004,21983
1974-05-10,12335,21831,15987,4574
1974-05-11,12336,6705,10875,18545
1974-05-12,12337,13951,14255,18180
1974-05-13,12338,4211,14590,19338
1974-05-14,12339,9783,8322,20739
1974-05-15,12340,18702,8323,9419
1974-05-16,12341,9632,13802,8324
1974-05-17,12342,12069,13803,6438
1974-05-18,12343,12070,25552,3121
1974-05-19,12344,13501,15692,14596
1974-05-20,12345,28142,28781,24824
1974-05-21,12346,3428,14325,17824
1974-05-22,12347,3429,7812,25495
1974-05-23,12348,23670,14600,10280
1974-05-24,12349,16823,236,28877
1974-05-25,12350,23034,19746,6719
1974-05-26,12351,9004,8273,20021
1974-05-27,12352,10983,28057,877
1974-05-28,12353,17923,939,7514
1974-05-29,12354,241,940,4958
1974-05-30,12355,21851,25503,4898
1974-05-31,12356,8186,25504,18199
1974-06-01,12357,17105,5265,11261
1974-06-02,12358,21123,3532,25964
1974-06-03,12359,7551,26968,26603
1974-06-04,12360,25143,17565,26604
1974-06-05,12361,29984,25144,1982
1974-06-06,12362,17840,23684,1983
1974-06-07,12363,17841,8193,15650
1974-06-08,12364,18938,4907,28800
1974-06-09,12365,20765,1986,28801
1974-06-10,12366,2717,25880,5001
1974-06-11,12367,8562,29898,13463
1974-06-12,12368,17481,13464,13556
1974-06-13,12369,29170,6465,13465
1974-06-14,12370,28440,28532,27345
1974-06-15,12371,27711,24424,9662
1974-06-16,12372,9663,3089,27712
1974-06-17,12373,23330,898,27348
1974-06-18,12374,899,23331,12739
1974-06-19,12375,17853,20045,22236
1974-06-20,12376,3093,17124,22237
1974-06-21,12377,1725,17125,14568
1974-06-22,12378,17126,1726,20778
1974-06-23,12379,17127,8209,3461
1974-06-24,12380,13111,3827,1270
1974-06-25,12381,4630,5014,10057
1974-06-26,12382,4630,5014,15644
1974-06-27,12383,4630,23705,15644
1974-06-28,12384,22337,28806,8945
1974-06-29,12385,21585,257,6024
1974-06-30,12386,19325,17864,258
1974-07-01,12387,23344,4961,3469
1974-07-02,12388,16801,4962,20089
1974-07-03,12389,10594,22281,15341
1974-07-04,12390,15677,14216,1646
1974-07-05,12391,22283,17535,14248
1974-07-06,12392,7523,26667,8618
1974-07-07,12393,8619,13489,5332
1974-07-08,12394,13521,22286,26669
1974-07-09,12395,9717,24113,13522
1974-07-10,12396,2048,5304,5335
1974-07-11,12397,13493,953,6797
1974-07-12,12398,15319,8624,8593
1974-07-13,12399,15686,955,13526
1974-07-14,12400,15687,26644,8261
1974-07-15,12401,4610,14988,24119
1974-07-16,12402,17515,8597,25581
1974-07-17,12403,20073,25551,10243
1974-07-18,12404,20074,564,3517
1974-07-19,12405,15692,20075,12344
1974-07-20,12406,16819,20076,8601
1974-07-21,12407,29969,1328,19012
1974-07-22,12408,21904,12074,8603
1974-07-23,12409,21905,1330,27384
1974-07-24,12410,6779,21906,1331
1974-07-25,12411,6780,22303,21907
1974-07-26,12412,21908,22304,22273
1974-07-27,12413,15334,6417,22274
1974-07-28,12414,15732,20480,6418
1974-07-29,12415,3132,4958,20481
1974-07-30,12416,20086,17560,1306
1974-07-31,12417,13544,15735,17561
1974-08-01,12418,15674,2039,13483
1974-08-02,12419,21153,12054,23011
1974-08-03,12420,14246,5297,22981
1974-08-04,12421,23804,23439,14581
1974-08-05,12422,23379,8313,13883
1974-08-06,12423,2013,7492,6853
1974-08-07,12424,2014,3506,20520
1974-08-08,12425,27003,17142,29925
1974-08-09,12426,20461,23717,15347
1974-08-10,12427,6765,23718,20431
1974-08-11,12428,22258,12032,27006
1974-08-12,12429,9720,22259,12033
1974-08-13,12430,15351,16812,18973
1974-08-14,12431,16813,3117,20466
1974-08-15,12432,28502,21928,23723
1974-08-16,12433,27011,23724,13894
1974-08-17,12434,16451,27012,19008
1974-08-18,12435,16817,10578,3486
1974-08-19,12436,6409,16818,3518
