Date,0,1,2,3
1956-06-16,6011,20812,8197,27340
1956-06-17,6012,29591,4961,19706
1956-06-18,6013,11005,17470,18944
1956-06-19,6014,28811,6027,21130
1956-06-20,6015,21446,5284,25165
1956-06-21,6016,2379,12781,8972
1956-06-22,6017,3510,28861,13521
1956-06-23,6018,20054,1693,7464
1956-06-24,6019,26989,10493,13780
1956-06-25,6020,2367,20795,23338
1956-06-26,6021,23355,4927,19741
1956-06-27,6022,5670,27360,28861
1956-06-28,6023,24822,20429,19341
1956-06-29,6024,14204,11667,13480
1956-06-30,6025,10933,24842,3119
1956-07-01,6026,8210,28810,16706
1956-07-02,6027,17171,27402,21130
1956-07-03,6028,5662,21520,29555
1956-07-04,6029,23347,29556,2379
1956-07-05,6030,4234,8941,14926
1956-07-06,6031,5665,27398,13154
1956-07-07,6032,5309,4921,11644
1956-07-08,6033,16412,5337,4874
1956-07-09,6034,3864,29557,4967
1956-07-10,6035,14253,22653,25210
1956-07-11,6036,24846,22989,26672
1956-07-12,6037,26673,13494,6068
1956-07-13,6038,13491,5344,20816
1956-07-14,6039,14956,5339,6070
1956-07-15,6040,17516,1688,2388
1956-07-16,6041,1292,11306,1323
1956-07-17,6042,19342,18916,9329
1956-07-18,6043,2715,27030,14944
1956-07-19,6044,22266,24458,22297
1956-07-20,6045,15655,28115,21185
1956-07-21,6046,15998,17155,13381
1956-07-22,6047,25135,13116,29570
1956-07-23,6048,3126,20444,27049
1956-07-24,6049,18253,13445,27416
1956-07-25,6050,17159,8205,6018
1956-07-26,6051,21908,4955,24861
1956-07-27,6052,5227,7134,23674
1956-07-28,6053,3861,26293,11257
1956-07-29,6054,3862,16040,16414
1956-07-30,6055,7463,13537,26993
1956-07-31,6056,21579,17561,14262
1956-08-01,6057,4961,27749,20040
1956-08-02,6058,21832,5675,6027
1956-08-03,6059,10594,28856,14884
1956-08-04,6060,14977,19329,24839
1956-08-05,6061,10047,15678,947
1956-08-06,6062,7827,28842,24453
1956-08-07,6063,23724,20812,21540
1956-08-08,6064,13512,3510,29950
1956-08-09,6065,25209,18269,12395
1956-08-10,6066,3478,5335,17509
1956-08-11,6067,7464,15732,29570
1956-08-12,6068,13890,2415,13494
1956-08-13,6069,13891,20107,4244
1956-08-14,6070,18269,9362,15362
1956-08-15,6071,3879,22300,7134
1956-08-16,6072,22567,16450,13529
1956-08-17,6073,3120,16055,13499
1956-08-18,6074,3061,10277,11348
1956-08-19,6075,17092,24031,27045
1956-08-20,6076,24093,23971,7140
1956-08-21,6077,16090,21477,10581
1956-08-22,6078,12780,5724,16802
1956-08-23,6079,23333,3874,18991
1956-08-24,6080,21937,13506,3492
1956-08-25,6081,27386,6354,8272
1956-08-26,6082,14238,27326,12290
1956-08-27,6083,20326,3161,27692
1956-08-28,6084,2796,14636,25562
1956-08-29,6085,9372,14272,16098
1956-08-30,6086,12812,16099,15368
1956-08-31,6087,15004,25962,2038
1956-09-01,6088,6665,25232,21580
1956-09-02,6089,25233,24503,17106
1956-09-03,6090,8281,6455,17548
1956-09-04,6091,6456,17569,17570
1956-09-05,6092,15007,23268,3893
1956-09-06,6093,8491,17941,24142
1956-09-07,6094,13871,27771,11626
1956-09-08,6095,3536,18331,25258
1956-09-09,6096,10475,25458,15747
1956-09-10,6097,14284,8866,25972
1956-09-11,6098,17207,4632,4999
1956-09-12,6099,23052,19235,27789
1956-09-13,6100,6101,17590,29636
1956-09-14,6101,6102,9389,9010
1956-09-15,6102,6101,5014,5013
1956-09-16,6103,22332,19235,9388
1956-09-17,6104,13566,27443,13187
1956-09-18,6105,20501,21582,7576
1956-09-19,6106,5013,5006,5000
1956-09-20,6107,5018,5019,5017
1956-09-21,6108,2826,4279,14300
1956-09-22,6109,5013,23427,6116
1956-09-23,6110,2828,6112,27087
1956-09-24,6111,7201,27093,23784
1956-09-25,6112,2088,14297,8292
1956-09-26,6113,13549,26335,17570
1956-09-27,6114,16853,7382,21595
1956-09-28,6115,8297,21232,9765
1956-09-29,6116,14301,9765,19414
1956-09-30,6117,19417,17499,28183
1956-10-01,6118,27454,10500,25779
1956-10-02,6119,10127,2838,4642
1956-10-03,6120,10655,2832,18841
1956-10-04,6121,21613,20517,23433
1956-10-05,6122,4659,21248,4658
1956-10-06,6123,7957,9045,1374
1956-10-07,6124,21249,20886,5032
1956-10-08,6125,20886,19790,4653
1956-10-09,6126,19791,1743,26366
1956-10-10,6127,5182,7739,18270
1956-10-11,6128,18673,15394,10127
1956-10-12,6129,9873,26369,26354
1956-10-13,6130,16487,13206,10786
1956-10-14,6131,29809,28989,379
1956-10-15,6132,25255,19840,5879
1956-10-16,6133,21625,24273,6863
1956-10-17,6134,13255,2131,17608
1956-10-18,6135,1021,5419,10795
1956-10-19,6136,20566,14443,10391
1956-10-20,6137,1815,5036,27832
1956-10-21,6138,11403,12134,9802
1956-10-22,6139,24194,7236,6866
1956-10-23,6140,8331,1756,25641
1956-10-24,6141,25646,25645,25641
1956-10-25,6142,11042,12138,17251
1956-10-26,6143,13600,28209,14695
1956-10-27,6144,14706,15447,29300
1956-10-28,6145,16990,15449,27904
1956-10-29,6146,16144,22736,9146
1956-10-30,6147,12934,23526,1033
1956-10-31,6148,12145,25291,24570
1956-11-01,6149,2863,28952,22011
1956-11-02,6150,19815,15798,22736
1956-11-03,6151,18367,29312,2880
1956-11-04,6152,9439,2499,12148
1956-11-05,6153,9440,4692,27123
1956-11-06,6154,27124,9441,26394
1956-11-07,6155,20192,17635,28978
1956-11-08,6156,21289,3956,13660
1956-11-09,6157,25658,5064,693
1956-11-10,6158,11433,24581,5066
1956-11-11,6159,1049,11051,19826
1956-11-12,6160,3248,28952,29325
1956-11-13,6161,5079,22013,20912
1956-11-14,6162,6922,27513,26037
1956-11-15,6163,5797,25307,6529
1956-11-16,6164,27865,22751,28959
1956-11-17,6165,3248,5824,13650
1956-11-18,6166,9078,25309,25657
1956-11-19,6167,2160,2,23889
1956-11-20,6168,16181,8381,14355
1956-11-21,6169,2151,29008,1418
1956-11-22,6170,12529,23489,5446
1956-11-23,6171,12537,26402,6146
1956-11-24,6172,6541,22772,19112
1956-11-25,6173,5076,5088,3981
1956-11-26,6174,14363,3982,12521
1956-11-27,6175,14364,28982,5440
1956-11-28,6176,19084,21366,14780
1956-11-29,6177,19112,9464,1071
1956-11-30,6178,6179,9099,8728
1956-12-01,6179,6178,9099,8728
1956-12-02,6180,10715,25355,9829
1956-12-03,6181,330,2503,14772
1956-12-04,6182,21674,2894,16195
1956-12-05,6183,2895,1831,27550
1956-12-06,6184,10194,26424,2883
1956-12-07,6185,16594,20946,22803
1956-12-08,6186,2533,27133,3686
1956-12-09,6187,8441,16639,17651
1956-12-10,6188,29007,30037,17623
1956-12-11,6189,22411,11089,10449
1956-12-12,6190,19855,26795,19064
1956-12-13,6191,2204,2569,3999
1956-12-14,6192,17301,28989,24606
1956-12-15,6193,5826,16925,21292
1956-12-16,6194,10721,7,15123
1956-12-17,6195,3212,11399,15843
1956-12-18,6196,21719,24610,13684
1956-12-19,6197,15145,2940,8753
1956-12-20,6198,8693,14051,21356
1956-12-21,6199,16942,27169,24613
1956-12-22,6200,17309,11100,25740
1956-12-23,6201,4771,11863,13293
1956-12-24,6202,25335,20952,4727
1956-12-25,6203,6205,6207,6206
1956-12-26,6204,6206,4751,25716
1956-12-27,6205,4751,6203,6206
1956-12-28,6206,4751,6205,6207
1956-12-29,6207,6208,6206,4751
1956-12-30,6208,6207,4758,4751
1956-12-31,6209,12915,20219,16922
1957-01-01,6210,27880,15066,21305
1957-01-02,6211,3970,17674,29738
1957-01-03,6212,15075,18819,24226
1957-01-04,6213,10383,27596,26119
1957-01-05,6214,16261,10392,20936
1957-01-06,6215,6639,20611,2896
1957-01-07,6216,19485,5485,22042
1957-01-08,6217,25847,27595,25387
1957-01-09,6218,27534,28284,15457
1957-01-10,6219,9806,9820,19840
1957-01-11,6220,22411,26733,16990
1957-01-12,6221,29785,16622,3331
1957-01-13,6222,21021,25769,14803
1957-01-14,6223,2972,21366,14780
1957-01-15,6224,15506,22050,26099
1957-01-16,6225,4398,10454,28716
1957-01-17,6226,20257,14898,7321
1957-01-18,6227,16633,18097,26822
1957-01-19,6228,17702,2544,20897
1957-01-20,6229,354,29756,14416
1957-01-21,6230,23548,18038,24278
1957-01-22,6231,10217,29028,721
1957-01-23,6232,5143,20898,8799
1957-01-24,6233,20963,9520,9214
1957-01-25,6234,1485,13385,12868
1957-01-26,6235,2947,12565,16947
1957-01-27,6236,5877,6259,5865
1957-01-28,6237,8397,11502,21788
1957-01-29,6238,19597,16255,23217
1957-01-30,6239,5876,5877,29051
1957-01-31,6240,5481,29405,19907
1957-02-01,6241,18820,12243,22832
1957-02-02,6242,9539,25024,17717
1957-02-03,6243,16258,23589,28179
1957-02-04,6244,1515,20284,4071
1957-02-05,6245,9168,20652,1859
1957-02-06,6246,27231,17728,23217
1957-02-07,6247,9167,1512,19934
1957-02-08,6248,1500,7717,15898
1957-02-09,6249,12257,21377,9173
1957-02-10,6250,9181,24641,16245
1957-02-11,6251,23937,4432,3691
1957-02-12,6252,2230,6610,23559
1957-02-13,6253,26072,20179,27952
1957-02-14,6254,15893,1874,26850
1957-02-15,6255,11890,23567,2592
1957-02-16,6256,21036,21427,4521
1957-02-17,6257,20899,21036,6258
1957-02-18,6258,6257,4400,25171
1957-02-19,6259,5865,5877,10211
1957-02-20,6260,23199,17706,11142
1957-02-21,6261,28695,25773,5733
1957-02-22,6262,52,23575,2991
1957-02-23,6263,6327,17768,9918
1957-02-24,6264,9919,6984,4637
1957-02-25,6265,2590,23214,1150
1957-02-26,6266,20281,15169,7708
1957-02-27,6267,29040,11163,22466
1957-02-28,6268,20664,7719,8455
1957-03-01,6269,1155,8456,15549
1957-03-02,6270,23072,21386,25756
1957-03-03,6271,22493,22799,22038
1957-03-04,6272,63,21978,15549
1957-03-05,6273,13193,8456,6265
1957-03-06,6274,24884,20132,2448
1957-03-07,6275,19941,280,7723
1957-03-08,6276,25782,18846,9195
1957-03-09,6277,10801,15550,18864
1957-03-10,6278,28710,15256,1164
1957-03-11,6279,8470,14101,24634
1957-03-12,6280,23598,13007,28560
1957-03-13,6281,802,11181,9568
1957-03-14,6282,9204,11182,28928
1957-03-15,6283,4457,23961,10462
1957-03-16,6284,2692,17454,28777
1957-03-17,6285,17881,20316,9268
1957-03-18,6286,16299,19952,3882
1957-03-19,6287,15588,23620,26880
1957-03-20,6288,13699,9167,11142
1957-03-21,6289,12111,2974,2438
1957-03-22,6290,29464,7025,16670
1957-03-23,6291,2442,622,23045
1957-03-24,6292,23,19441,21359
1957-03-25,6293,23046,26321,25956
1957-03-26,6294,27253,8117,11187
1957-03-27,6295,29053,14816,14117
1957-03-28,6296,7757,29093,21484
1957-03-29,6297,18512,4512,9941
1957-03-30,6298,28730,11929,20117
1957-03-31,6299,2342,9527,28671
1957-04-01,6300,26923,23253,5180
1957-04-02,6301,4481,2242,1495
1957-04-03,6302,11933,1931,21959
1957-04-04,6303,8282,12814,29101
1957-04-05,6304,4119,27658,19973
1957-04-06,6305,7414,14127,27641
1957-04-07,6306,26181,2653,5728
1957-04-08,6307,3020,5272,22225
1957-04-09,6308,1997,14170,26550
1957-04-10,6309,25088,28741,22166
1957-04-11,6310,13920,14558,9750
1957-04-12,6311,28715,12089,20355
1957-04-13,6312,828,26486,1710
1957-04-14,6313,18668,469,3757
1957-04-15,6314,786,26891,4072
1957-04-16,6315,1201,8933,14563
1957-04-17,6316,26191,28382,8873
1957-04-18,6317,26557,9665,8143
1957-04-19,6318,22906,13404,18555
1957-04-20,6319,4467,9615,8994
1957-04-21,6320,3398,6838,5955
1957-04-22,6321,11740,25817,10107
1957-04-23,6322,11010,21814,8995
1957-04-24,6323,11742,114,24006
1957-04-25,6324,11743,7420,24068
1957-04-26,6325,29852,3921,18956
1957-04-27,6326,28344,28717,7389
1957-04-28,6327,2613,17421,3338
1957-04-29,6328,11142,17805,5527
1957-04-30,6329,16462,29992,843
1957-05-01,6330,18900,27727,1369
1957-05-02,6331,27429,13550,13567
1957-05-03,6332,4270,2435,7500
1957-05-04,6333,16741,5574,23645
1957-05-05,6334,11692,8221,1312
1957-05-06,6335,25146,8906,10842
1957-05-07,6336,20397,28898,23778
1957-05-08,6337,14981,2684,2319
1957-05-09,6338,22621,8895,26943
1957-05-10,6339,20005,7069,16291
1957-05-11,6340,27721,26918,1994
1957-05-12,6341,10876,26581,29868
1957-05-13,6342,14894,21469,22503
1957-05-14,6343,14895,14530,499
1957-05-15,6344,3422,8170,26219
1957-05-16,6345,27255,26220,21106
1957-05-17,6346,5615,3424,14898
1957-05-18,6347,149,874,230
1957-05-19,6348,29116,8159,9321
1957-05-20,6349,12345,21110,11249
1957-05-21,6350,29512,28416,19012
1957-05-22,6351,17187,14964,28417
1957-05-23,6352,27323,9001,19957
1957-05-24,6353,11923,4583,6809
1957-05-25,6354,27325,6081,8272
1957-05-26,6355,24099,28848,17525
1957-05-27,6356,10618,13387,5870
1957-05-28,6357,22596,22609,153
1957-05-29,6358,9714,4563,4183
1957-05-30,6359,2373,13135,4157
1957-05-31,6360,27698,12323,24070
1957-06-01,6361,6313,18898,7083
1957-06-02,6362,20112,22977,3405
1957-06-03,6363,16466,19722,28159
1957-06-04,6364,27664,20399,4979
1957-06-05,6365,8191,16031,15282
1957-06-06,6366,14553,25532,2000
1957-06-07,6367,23320,5271,2714
1957-06-08,6368,9298,10049,19687
1957-06-09,6369,25513,8560,25879
1957-06-10,6370,25880,26610,8561
1957-06-11,6371,27707,10541,25881
1957-06-12,6372,2354,13099,25151
1957-06-13,6373,9311,10035,10559
1957-06-14,6374,29915,12383,20757
1957-06-15,6375,27725,6376,9656
1957-06-16,6376,2005,8962,10557
1957-06-17,6377,26977,18959,25859
1957-06-18,6378,22222,15698,11677
1957-06-19,6379,29531,13503,21927
1957-06-20,6380,3823,16028,25890
1957-06-21,6381,16029,28082,26560
1957-06-22,6382,24004,16030,2668
1957-06-23,6383,21500,6359,14549
1957-06-24,6384,849,19724,23314
1957-06-25,6385,11630,4186,29547
1957-06-26,6386,12735,8207,27396
1957-06-27,6387,16040,10082,5675
1957-06-28,6388,10935,19710,24823
1957-06-29,6389,3474,27030,1254
1957-06-30,6390,4188,1992,5643
1957-07-01,6391,7487,121,27368
1957-07-02,6392,10549,20757,29914
1957-07-03,6393,6396,6397,6394
1957-07-04,6394,6397,14194,14195
1957-07-05,6395,12384,10911,19613
1957-07-06,6396,6397,14196,14195
1957-07-07,6397,6396,14195,6394
1957-07-08,6398,18932,12383,6394
1957-07-09,6399,8256,6002,4207
1957-07-10,6400,15331,7108,7496
1957-07-11,6401,6033,16412,17475
1957-07-12,6402,1269,5309,17857
1957-07-13,6403,4516,5338,8260
1957-07-14,6404,591,12400,4517
1957-07-15,6405,2752,11610,28471
1957-07-16,6406,8209,3486,29944
1957-07-17,6407,18246,5337,5328
1957-07-18,6408,9330,12039,20470
1957-07-19,6409,22662,27776,12040
1957-07-20,6410,23394,962,12802
1957-07-21,6411,16438,14262,14942
1957-07-22,6412,8481,17471,14903
1957-07-23,6413,2374,6710,17105
1957-07-24,6414,18613,17185,14972
1957-07-25,6415,1666,27415,12798
1957-07-26,6416,9703,5624,7877
1957-07-27,6417,12352,2764,17922
1957-07-28,6418,16066,28881,13449
1957-07-29,6419,16412,3118,21900
1957-07-30,6420,16401,18266,21830
1957-07-31,6421,21927,9297,17848
1957-08-01,6422,4565,10592,4183
1957-08-02,6423,2040,10958,8980
1957-08-03,6424,25517,7521,8224
1957-08-04,6425,20456,19329,2407
1957-08-05,6426,6760,21154,3101
1957-08-06,6427,7118,25532,9299
1957-08-07,6428,29964,2417,5714
1957-08-08,6429,2745,7109,5707
1957-08-09,6430,18635,24844,12791
1957-08-10,6431,14253,27736,22288
1957-08-11,6432,29594,27403,7862
1957-08-12,6433,29893,13094,10976
1957-08-13,6434,7135,8611,16706
1957-08-14,6435,28409,5308,5342
1957-08-15,6436,9723,3514,11702
1957-08-16,6437,4611,1292,7058
1957-08-17,6438,8629,1690,27043
1957-08-18,6439,1233,24030,19282
1957-08-19,6440,12810,2019,28899
1957-08-20,6441,4971,2414,5707
1957-08-21,6442,12073,17520,18647
1957-08-22,6443,17063,22157,28375
1957-08-23,6444,7402,20479,20477
1957-08-24,6445,25459,25472,5714
1957-08-25,6446,21567,10558,4612
1957-08-26,6447,19755,8981,2417
1957-08-27,6448,10253,10526,21575
1957-08-28,6449,15384,8616,22323
1957-08-29,6450,17929,25583,7921
1957-08-30,6451,1342,17546,4268
1957-08-31,6452,13556,8645,28528
1957-09-01,6453,8649,19016,19257
1957-09-02,6454,5363,17569,9742
1957-09-03,6455,24872,15006,29989
1957-09-04,6456,10626,12452,6091
1957-09-05,6457,25593,19758,22683
1957-09-06,6458,19747,19752,15006
1957-09-07,6459,959,4992,16319
1957-09-08,6460,1723,8638,9382
1957-09-09,6461,5730,986,23053
1957-09-10,6462,7192,9292,20493
1957-09-11,6463,8648,16104,6466
1957-09-12,6464,12095,23782,23417
1957-09-13,6465,4646,11732,25243
1957-09-14,6466,8648,248,8281
1957-09-15,6467,27072,5736,10637
1957-09-16,6468,2815,11368,27073
1957-09-17,6469,18674,29631,12830
1957-09-18,6470,29267,29632,20501
1957-09-19,6471,25981,2831,24893
1957-09-20,6472,12832,23785,22351
1957-09-21,6473,25041,15054,20870
1957-09-22,6474,6839,9608,2303
1957-09-23,6475,3400,16466,2660
1957-09-24,6476,4979,29992,7206
1957-09-25,6477,29335,6903,2459
1957-09-26,6478,2672,7574,19048
1957-09-27,6479,25993,4657,20867
1957-09-28,6480,15038,20877,20155
1957-09-29,6481,10649,2828,29635
1957-09-30,6482,19052,14304,29637
1957-10-01,6483,10135,13940,16861
1957-10-02,6484,12845,16862,12478
1957-10-03,6485,14820,21423,21394
1957-10-04,6486,16860,1746,1751
1957-10-05,6487,25631,24536,7491
1957-10-06,6488,12484,28189,25359
1957-10-07,6489,2096,15023,16514
1957-10-08,6490,16633,10323,2517
1957-10-09,6491,23582,26419,22840
1957-10-10,6492,12463,23857,15073
1957-10-11,6493,24921,6636,18740
1957-10-12,6494,26430,30051,24543
1957-10-13,6495,3695,27822,13658
1957-10-14,6496,4396,20619,20254
1957-10-15,6497,16145,12128,714
1957-10-16,6498,3272,13286,20164
1957-10-17,6499,20226,1081,6161
1957-10-18,6500,17305,27836,29297
1957-10-19,6501,9150,21323,4005
1957-10-20,6502,22510,12284,18068
1957-10-21,6503,7652,12518,13253
1957-10-22,6504,8756,18039,18404
1957-10-23,6505,9792,5774,24188
1957-10-24,6506,4686,8341,9069
1957-10-25,6507,5431,15763,13695
1957-10-26,6508,10327,25287,1878
1957-10-27,6509,15426,3222,5415
1957-10-28,6510,10178,15057,10311
1957-10-29,6511,2128,26395,7991
1957-10-30,6512,28946,20181,15933
1957-10-31,6513,8706,1409,21001
1957-11-01,6514,15769,26042,15431
1957-11-02,6515,26796,2518,26408
1957-11-03,6516,15787,18468,29313
1957-11-04,6517,13985,26423,28586
1957-11-05,6518,22811,28607,13704
1957-11-06,6519,13253,13323,22811
1957-11-07,6520,17674,28683,53
1957-11-08,6521,19826,22381,15071
1957-11-09,6522,10331,14351,21283
1957-11-10,6523,2873,22032,18468
1957-11-11,6524,14066,26845,23910
1957-11-12,6525,28226,23166,21648
1957-11-13,6526,12903,26766,28599
1957-11-14,6527,10671,10402,26016
1957-11-15,6528,692,3971,12198
1957-11-16,6529,4703,22736,2496
1957-11-17,6530,6891,12167,28972
1957-11-18,6531,14353,18005,16519
1957-11-19,6532,23126,6543,12534
1957-11-20,6533,2515,24950,27515
1957-11-21,6534,26835,16549,1846
1957-11-22,6535,23123,25023,6518
1957-11-23,6536,21663,18772,46
1957-11-24,6537,12533,27142,21664
1957-11-25,6538,19110,2523,27162
1957-11-26,6539,22414,17286,12522
1957-11-27,6540,14796,26429,8380
1957-11-28,6541,6172,19112,25684
1957-11-29,6542,21301,6175,9114
1957-11-30,6543,6532,23126,12534
1957-12-01,6544,18746,6554,18025
1957-12-02,6545,19090,20956,27508
1957-12-03,6546,15463,26817,2163
1957-12-04,6547,9471,6554,2529
1957-12-05,6548,726,5805,22736
1957-12-06,6549,27551,340,13276
1957-12-07,6550,341,6915,17690
1957-12-08,6551,5819,25335,4727
1957-12-09,6552,6926,10725,9099
1957-12-10,6553,6924,6563,2547
1957-12-11,6554,26434,9471,6547
1957-12-12,6555,2529,29720,6547
1957-12-13,6556,22413,20222,25335
1957-12-14,6557,6889,4762,15797
1957-12-15,6558,6954,26789,12140
1957-12-16,6559,27530,27926,25004
1957-12-17,6560,11399,2542,15416
1957-12-18,6561,2178,25006,28236
1957-12-19,6562,2575,9484,22085
1957-12-20,6563,6924,2547,6553
1957-12-21,6564,23152,10736,17658
1957-12-22,6565,3278,7,15117
1957-12-23,6566,7339,20585,14727
1957-12-24,6567,3584,22838,18447
1957-12-25,6568,6933,23825,4376
1957-12-26,6569,21298,9538,8816
1957-12-27,6570,26111,19171,2552
1957-12-28,6571,12552,11807,25680
1957-12-29,6572,23149,29002,20980
1957-12-30,6573,12543,12557,29723
1957-12-31,6574,10379,1916,4991
1958-01-01,6575,18749,1430,10349
1958-01-02,6576,25355,10715,13637
1958-01-03,6577,12933,27579,27510
1958-01-04,6578,26423,13985,18779
1958-01-05,6579,6627,10345,17366
1958-01-06,6580,24629,12119,13307
1958-01-07,6581,27552,27162,14033
1958-01-08,6582,27553,23534,23187
1958-01-09,6583,27919,26402,21012
1958-01-10,6584,15867,10723,8775
1958-01-11,6585,23479,14684,1400
1958-01-12,6586,21316,23174,12582
1958-01-13,6587,2173,28257,4761
1958-01-14,6588,9839,17666,5826
1958-01-15,6589,26798,7654,11458
1958-01-16,6590,5098,14,8807
1958-01-17,6591,27543,15182,26110
1958-01-18,6592,21778,6135,11035
1958-01-19,6593,4,22371,15787
1958-01-20,6594,19133,28312,16256
1958-01-21,6595,7322,27197,2213
1958-01-22,6596,7632,8335,19195
1958-01-23,6597,24280,27537,22362
1958-01-24,6598,17704,15512,19181
1958-01-25,6599,8042,4780,25394
1958-01-26,6600,16978,12596,16242
1958-01-27,6601,8807,20640,22118
1958-01-28,6602,17680,418,20908
1958-01-29,6603,7333,9525,1855
1958-01-30,6604,7334,22795,17695
1958-01-31,6605,4055,5502,15528
1958-02-01,6606,12240,19545,6607
1958-02-02,6607,27208,9159,12240
1958-02-03,6608,22114,2128,14447
1958-02-04,6609,15179,706,5896
1958-02-05,6610,2230,5514,23559
1958-02-06,6611,26120,29042,3689
1958-02-07,6612,12964,4791,2228
1958-02-08,6613,17359,12611,8802
1958-02-09,6614,22467,29404,16637
1958-02-10,6615,2954,14431,26868
1958-02-11,6616,1511,29050,20651
1958-02-12,6617,18458,18469,20297
1958-02-13,6618,4051,20661,9891
1958-02-14,6619,28313,23561,19190
1958-02-15,6620,21735,19919,24659
1958-02-16,6621,29408,15529,24654
1958-02-17,6622,21713,25751,10730
1958-02-18,6623,17352,15892,2225
1958-02-19,6624,16637,1504,27589
1958-02-20,6625,2463,14065,1819
1958-02-21,6626,11892,13253,3300
1958-02-22,6627,17366,18052,10345
1958-02-23,6628,14455,1511,27580
1958-02-24,6629,21002,9895,18097
1958-02-25,6630,14803,17002,3342
1958-02-26,6631,11158,15895,28322
1958-02-27,6632,16278,5168,29415
1958-02-28,6633,12626,6999,16279
1958-03-01,6634,10427,27954,789
1958-03-02,6635,17358,8453,772
1958-03-03,6636,9538,18740,11877
1958-03-04,6637,10797,21755,3338
1958-03-05,6638,10443,10749,5177
1958-03-06,6639,2896,18054,6215
1958-03-07,6640,14462,23228,28707
1958-03-08,6641,24310,27585,25414
1958-03-09,6642,29060,29800,13349
1958-03-10,6643,11509,14488,10451
1958-03-11,6644,26706,8447,10780
1958-03-12,6645,21755,21746,15889
1958-03-13,6646,19207,3357,8491
1958-03-14,6647,15383,12810,4271
1958-03-15,6648,25622,30002,27102
1958-03-16,6649,9917,836,21026
1958-03-17,6650,4823,27595,17728
1958-03-18,6651,24488,15509,7596
1958-03-19,6652,2815,12449,17375
1958-03-20,6653,8846,26158,23607
1958-03-21,6654,2813,1907,7054
1958-03-22,6655,6693,27282,23603
1958-03-23,6656,15020,29788,15915
1958-03-24,6657,7397,14507,16128
1958-03-25,6658,3338,28713,22674
1958-03-26,6659,8128,10987,10483
1958-03-27,6660,3898,15398,9151
1958-03-28,6661,2431,6677,2637
1958-03-29,6662,23038,18502,9584
1958-03-30,6663,29978,11920,7027
1958-03-31,6664,28153,15369,24339
1958-04-01,6665,6088,4502,25232
1958-04-02,6666,2648,17418,22536
1958-04-03,6667,20698,14134,4487
1958-04-04,6668,12661,10847,12654
1958-04-05,6669,14135,15948,18139
1958-04-06,6670,23626,23254,29468
1958-04-07,6671,25458,15585,21434
1958-04-08,6672,5923,20701,13213
1958-04-09,6673,10122,8987,20488
1958-04-10,6674,26702,18649,3905
1958-04-11,6675,6674,22690,19601
1958-04-12,6676,22161,1005,14507
1958-04-13,6677,2637,3340,21630
1958-04-14,6678,17483,16339,15578
1958-04-15,6679,28488,1348,27037
1958-04-16,6680,4529,29250,1564
1958-04-17,6681,13408,3531,19023
1958-04-18,6682,18948,26253,27806
1958-04-19,6683,21963,23636,25889
1958-04-20,6684,16758,5223,518
1958-04-21,6685,27025,1348,21875
1958-04-22,6686,26561,28083,112
1958-04-23,6687,4120,20706,4121
1958-04-24,6688,25528,9671,18681
1958-04-25,6689,29486,2671,1576
1958-04-26,6690,28736,7635,506
1958-04-27,6691,15955,3406,8087
1958-04-28,6692,8518,9288,26613
1958-04-29,6693,6655,27282,15583
1958-04-30,6694,3756,17214,6328
1958-05-01,6695,2100,17378,21761
1958-05-02,6696,19723,29065,20398
1958-05-03,6697,19632,28033,18171
1958-05-04,6698,8524,27730,4233
1958-05-05,6699,2043,21918,4934
1958-05-06,6700,3522,2679,11968
1958-05-07,6701,11694,15984,8588
1958-05-08,6702,28820,23267,27977
1958-05-09,6703,21103,489,15610
1958-05-10,6704,14222,12062,8918
1958-05-11,6705,27372,22623,14588
1958-05-12,6706,8557,21471,1685
1958-05-13,6707,16731,14932,502
1958-05-14,6708,13131,29870,27406
1958-05-15,6709,13132,9358,29871
1958-05-16,6710,18947,10960,22253
1958-05-17,6711,21168,5676,8552
1958-05-18,6712,24122,7808,8538
1958-05-19,6713,17883,12770,13871
1958-05-20,6714,14901,9271,9728
1958-05-21,6715,9272,7446,19012
1958-05-22,6716,1968,17156,15329
1958-05-23,6717,28876,1330,19348
1958-05-24,6718,6759,4588,20797
1958-05-25,6719,1636,22601,29577
1958-05-26,6720,2722,23681,17111
1958-05-27,6721,27672,16428,11976
1958-05-28,6722,26669,3092,22232
1958-05-29,6723,7458,24768,16402
1958-05-30,6724,13147,20446,18259
1958-05-31,6725,7821,20756,6389
1958-06-01,6726,28867,7521,10530
1958-06-02,6727,11266,27337,4900
1958-06-03,6728,10956,10540,8251
1958-06-04,6729,4186,23690,23692
1958-06-05,6730,26314,24801,21524
1958-06-06,6731,12406,4912,23328
1958-06-07,6732,16426,23690,16015
1958-06-08,6733,10559,23688,12379
1958-06-09,6734,14556,6373,4514
1958-06-10,6735,29906,10914,25934
1958-06-11,6736,10040,14566,24420
1958-06-12,6737,18579,908,14201
1958-06-13,6738,20758,4914,10549
1958-06-14,6739,15287,25479,6745
1958-06-15,6740,24804,24766,25878
1958-06-16,6741,27651,25600,22677
1958-06-17,6742,14138,18521,10851
1958-06-18,6743,8569,21444,11736
1958-06-19,6744,10538,16762,8205
1958-06-20,6745,22220,10593,15674
1958-06-21,6746,14178,6378,5224
1958-06-22,6747,2303,13405,20113
1958-06-23,6748,9667,25939,4972
1958-06-24,6749,23337,28084,16761
